Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Post_Type
UW–Madison Arboretum,uwarboretum,5900,2021-04-06 11:58:21 EDT,4/6/21,11:58:21,Photo,21,21,0,0,FALSE,https://www.instagram.com/p/CNVJOvvHf_V/,https://www.instagram.com/p/CNVJOvvHf_V/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/169067434_1373146409712662_3971129166936275629_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=3ItCjRIbVAMAX-e41EU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8nCoIHSQdDc416JxGHA9fD8jQ1BtiuyimG4lvpGuPFrw&oe=625594FE,,"Day of the Badger is here! Looking for ways to participate? Share what you love about the Arboretum in the comments or post your story using the hashtags #UWArboretum and #DayoftheBadger. And if you can, support the Arboretum by giving to the Friends of the Arboretum fund (we're listed under Causes). Gifts help sustain the Arboretum’s work and maintain the UW’s excellence in education. Every story, every gift matters. Click the link in our profile to show your support today.",,,,-6.57,Photo
UW–Madison Arboretum,uwarboretum,5849,2021-03-05 13:49:50 EST,3/5/21,13:49:50,Album,243,242,1,0,FALSE,https://www.instagram.com/p/CMDDbFpjRW9/,https://www.instagram.com/p/CMDDbFpjRW9/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/156616844_452295756018704_8957289578687977571_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=BU-4sIoLD20AX-LQnIt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8UONbSEJeNT9oqd_gtXheogec9wfIJjlf1nCnyJzYmMA&oe=62569D97,,"Oak savanna restoration work continues at the Grady Tract (south of the Beltline). To help this highly diverse site, the land care crew has been removing various species of non-desirable shrubs and trees. Chainsaws, forestry mowers, and tractors all help with the removal process. Before the first snow last fall, the crew seeded restoration areas with dry, mesic, and savanna plant species. These ongoing restoration efforts help re-establish and increase abundance of native plant and animal communities. #madisonwi #uwmadison #ecologicalrestoration",,,,1.32,Album_Video
UW–Madison Arboretum,uwarboretum,5843,2021-03-04 11:50:29 EST,3/4/21,11:50:29,Photo,49,48,1,0,FALSE,https://www.instagram.com/p/CMAQ90JnSbu/,https://www.instagram.com/p/CMAQ90JnSbu/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/156239810_450363162976242_2651421032549060033_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=z1zcVPJNFm4AX93zNHn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8Z9TZH-rtc19krIt8HezjCZVTEHuEHo5qKOoavjbB7Rg&oe=6256F5A3,,Are you interested in learning more about monarch biology and getting involved with community science through the Monarch Larva Monitoring Project (MLMP)? Then register today to join the Monarch Joint Venture and the UW–Madison Arboretum in a virtual @mlmpcitsci training on March 27: ow.ly/hr0R50DIWn8,,,,-2.82,Photo
UW–Madison Arboretum,uwarboretum,5831,2021-02-23 15:19:04 EST,2/23/21,15:19:04,Photo,195,192,3,0,FALSE,https://www.instagram.com/p/CLpdr4jjvr7/,https://www.instagram.com/p/CLpdr4jjvr7/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/153429182_119248090201146_8639940356276406404_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Rwq-VvqF4h0AX8oJqJy&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9HZS1Zm-RqSAvGAveEVSO1Bd6-AaAmhHfBnqiTEGV7UA&oe=6255EA32,,"A friendly reminder to please stay on designated trails at the Arboretum. We have had many reports of off-trail use this winter—such as in this photo, where a trail has been made going past a ""this is not a trail"" sign. Going off trail compacts snow and ice, damaging plants—even in winter—and disrupting habitat for overwintering animals. Thanks for helping protect the Arboretum and all that lives here.",,,,1.41,Photo
UW–Madison Arboretum,uwarboretum,5819,2021-02-19 15:22:43 EST,2/19/21,15:22:43,Photo,88,88,0,0,FALSE,https://www.instagram.com/p/CLfK7EwjUz1/,https://www.instagram.com/p/CLfK7EwjUz1/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/151104009_452985155850721_4972502734664618668_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ph3wjDs_QPQAX8xYviM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8Edn0Abp9NcWTRJ7tBfMokjxUXaTn-TExMCI9CNSGo9w&oe=625695A2,,"Even with the Visitor Center closed, you can still enjoy outdoor learning. Stroll through Longenecker Horticultural Gardens to find informative signs about plants, animals, and winter ecology. See if you can find all eleven signs – topics include voles, crabapples, dark-eyed juncos, and more. #madisonwi #uwmadison #winterwildlife  #environmentaleducation",,,,-1.57,Photo
UW–Madison Arboretum,uwarboretum,5734,2020-12-02 12:57:51 EST,12/2/20,12:57:51,Album,180,178,2,187,FALSE,https://www.instagram.com/p/CITfi9-DChd/,https://www.instagram.com/p/CITfi9-DChd/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/129216146_856758641748078_3581350995799240337_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=4R4o7J87hfkAX8K9xrC&_nc_oc=AQllxUuVWyNBZpihFBqA86wNPa3q84o1qYA5mogpok0PpWfT6nMA754kBul9ovnlV9g&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9o6WtUWBX1jUlYuwb8oA9vODXO5v8eIJl2ahgZ-3g5yA&oe=6256007C,,"Like spring, fall provides the Arboretum with another opportunity to conduct prescribed burns, as plants are dormant and burn conditions are favorable. Prescribed fire can replicate a natural process that helps us conserve and restore fire-dependent habitats like prairies and oak savannas. The Arboretum land care crew used prescribed fire at Oliver prairie on November 17, reducing brush by 50 percent and fine dead fuels by 90 percent. #rxfire #prescribedfire #prairies #wisconsinstatenaturalarea #ecologicalrestoration",,,,-1.02,Album_Video
UW–Madison Arboretum,uwarboretum,5736,2020-12-01 09:01:14 EST,12/1/20,9:01:14,Photo,38,38,0,0,FALSE,https://www.instagram.com/p/CIQfqt9Mogi/,https://www.instagram.com/p/CIQfqt9Mogi/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/128622719_1012849112560542_4966829479714366640_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=GvSts80ptnoAX8EzLkH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-Naakc-8rCpudF3wloiQMLS4rXpxYQkXeTHZ3uWKXVcg&oe=6255C781,,"Today is GivingTuesday,  a global day of giving and unity. This year you can support the Arboretum by giving to the Friends of the Arboretum fund. We welcome and appreciate gifts in any amount.  Gifts support the Arboretum’s most pressing needs and help us keep working to restore land, advance research, conserve biodiversity, and serve you as an outdoor destination and learning center. https://jumpstart.supportuw.org/campaigns/arboretum-4",,,,-3.63,Photo
UW–Madison Arboretum,uwarboretum,5717,2020-11-13 15:59:15 EST,11/13/20,15:59:15,Album,206,201,5,0,FALSE,https://www.instagram.com/p/CHi5NBZjaL1/,https://www.instagram.com/p/CHi5NBZjaL1/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/125236796_129180685645871_6013616641164204658_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=_HvoO_o0olAAX-vM-XF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_wWS4_rcT4a2s96QhU3ILXyT6XzMdas-JeOuwd7hIYPQ&oe=62556E22,,"We are delighted to announce that the first phase of the Curtis Pond project has been completed and the trails in Curtis Prairie have reopened. One major highlight for visitors is the new trail on the south side of the pond, creating a full prairie loop. There are many ecological benefits to this project as well. As the restorations grow and fill in and the stormwater infrastructure works as designed, there will be a healthier prairie to enjoy and cleaner water flowing downstream. We ask that you please stay on trails at all times to protect the restorations as they get established. Happy trails! #madisonwi #uwmadison #ecologicalrestoration #stormwatermanagement",,,,1.12,Album_Video
UW–Madison Arboretum,uwarboretum,5718,2020-11-10 14:00:54 EST,11/10/20,14:00:54,Album,199,196,3,0,FALSE,https://www.instagram.com/p/CHa9RjCj8ln/,https://www.instagram.com/p/CHa9RjCj8ln/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/124437199_147772213707807_7829957753054300039_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=7HDRRyU0ejMAX_f0IzF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT816NULVZOM-V6em4ogCn1wCtSvAQD-My7B1QQdUhCsNQ&oe=62554D0A,,"We would like to introduce Charlotte Francoeur, a microbiology graduate student who is working with the UW–Madison Arboretum through the @wiscience public service fellow program. She is fascinated by microbes and the many ways they influence the environment and our lives. For her project, she is making a zine (a small self-published magazine) and giving a talk in the winter enrichment series. These will explore the wonders of microbes in the Arboretum and beyond. The zine will be beautifully illustrated by Lindsey Leigh and freely available on the Arboretum website in spring. #madisonwi #uwmadison #microbelife",,,,1.08,Album_Video
UW–Madison Arboretum,uwarboretum,5705,2020-11-03 17:41:13 EST,11/3/20,17:41:13,Album,201,198,3,240,FALSE,https://www.instagram.com/p/CHJU7EfjQ1U/,https://www.instagram.com/p/CHJU7EfjQ1U/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/123416163_361073601619943_4671331342562797409_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=0jOhiXjpjxUAX-KVwUn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8ezXkB_VdyJsNnesCI8v0GMlBAOLs_seMXhIFHk1uGsw&oe=62554755,,"Over the past few months, the field staff collected seed from approximately 100 different plant species throughout the Arboretum’s prairies, forests and wetlands. This seed is threshed through a seed mill and added to a seed mix. Once the mix is complete, field staff will redistribute the seed in restoration areas to create more native habitats. #madisonwi #uwmadison #ecologicalrestoration",,,,1.09,Album_Video
UW–Madison Arboretum,uwarboretum,5687,2020-10-22 13:39:18 EDT,10/22/20,13:39:18,Album,198,194,4,0,FALSE,https://www.instagram.com/p/CGp41PnnunK/,https://www.instagram.com/p/CGp41PnnunK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/122040772_405159720483184_1119453611581939903_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=7G7NJrpVcjoAX_pCC-m&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9LOKE090gxQznyZqSIaSB21HUOzUdMrb0FH64OHBHgFQ&oe=62567908,,"The American chestnut (Castea dentata) was once the most common tree in Appalachian Mountain forests, but in the early twentieth century it was devastated by the chestnut blight, a fungal species from Asia. Their native range extends from the Gulf Coast states all the way into Maine, so they are adaptable hardy trees. Four American chestnuts (as well as two Alleghany chinquapins, a related species) in the Longenecker Horticultural Gardens collection are suited to Wisconsin’s climate of cold winters and hot humid summers. And since we are outside the chestnuts’ native range, the blight has not reached our trees. Chestnuts provide ample food for the wildlife of the Arboretum every fall, including turkeys, crows, and blue jays.",,,,1.08,Album_Video
UW–Madison Arboretum,uwarboretum,5687,2020-10-21 13:06:39 EDT,10/21/20,13:06:39,Photo,20,20,0,0,FALSE,https://www.instagram.com/p/CGnQTGEnmlD/,https://www.instagram.com/p/CGnQTGEnmlD/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/122085651_152653646551448_1777438152291365743_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=YWCJ7a1VMyMAX8BTWcJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-hccSnnoDOlWCkdzLIRdoeeF31kYO643I7l_IcGNoz9A&oe=625649DA,,"The Flamingos are back . . . and this year, they’re virtual! For the first time you can support the Arboretum (under Find Your Cause), from now until 6 p.m. on October 23. We welcome and appreciate gifts in any amount. Give $75 or more to receive a flamingo-adorned mask. Gifts support the Arboretum’s most pressing needs and help us keep working to restore land, advance research, conserve biodiversity, and serve you as an outdoor destination and learning center. Join in the flamingo fun from anywhere in the world at uwflamingos.com.  #UWFlamingos",,,,-6.9,Photo
UW–Madison Arboretum,uwarboretum,5688,2020-10-19 18:59:29 EDT,10/19/20,18:59:29,Photo,32,32,0,0,FALSE,https://www.instagram.com/p/CGivFccjkZ8/,https://www.instagram.com/p/CGivFccjkZ8/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/122116352_343802606905318_4243768352857846795_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=IX5UraJqzQwAX8UY5R6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-IlFvXXqUbHdCigQyqeafKHztr_6TsX8xTwMTe6mpO_w&oe=62569E05,,Happy Homecoming week Badgers! Fill the Hill 2020 is all virtual this year—and these flamingos are virtually unflappable! Join the feathered fun October 21–23. This year you can support the Arboretum by giving to the Friends of the Arboretum fund (we're listed under Causes). Follow link in bio. #UWFlamingos,FILL THE HILL 2020,,,-4.31,Photo
UW–Madison Arboretum,uwarboretum,5653,2020-09-25 15:12:27 EDT,9/25/20,15:12:27,Album,119,118,1,0,FALSE,https://www.instagram.com/p/CFkiB6Djnsr/,https://www.instagram.com/p/CFkiB6Djnsr/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120102057_372447300772170_5411568523693784266_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=dMRSmGtH7cAAX_smGOc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-bv26Q2qHmlhLK3MYch-kbqDxfrhOlMnC_qPxnwoxXnw&oe=625663E8,,"Last weekend Arboretum staff and friends – in coordination with @partyfortheplanet.wi organized by @henryvilaszoo – planted a jack pine honoring this year’s 50th anniversary of Earth Day. The smallest of Wisconsin’s pine species, jack pines can reach 50 to 70 feet tall. The rare Kirtland's warbler nests only in young jack pine stands in Michigan, Wisconsin, and Ontario, Canada. Jack pines were once widespread in Wisconsin, but acreage is decreasing due to habitat conversion and climate change. Visit this newest addition to the pinetum in Longenecker Horticultural Gardens and enjoy the beauty and variety of other species of pine trees as well. #madisonwi #uwmadison #conifers #wibirds",,,,-1.55,Album_Video
UW–Madison Arboretum,uwarboretum,5650,2020-09-23 15:27:45 EDT,9/23/20,15:27:45,Album,135,135,0,0,FALSE,https://www.instagram.com/p/CFfaMOWD9rd/,https://www.instagram.com/p/CFfaMOWD9rd/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120188869_331034761293141_7573560058196012158_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=S5XC_rn0UuYAX9DhocT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-MV4f0bd836FMnjJPwFqTVUUXS4ZYN_JNMqS6nBtyWmQ&oe=6256C8B1,,"Summer is always a busy time for Arboretum research, and this year was no exception. We usually hire undergraduate students to assist with field work but couldn’t this year due to COVID. Ten Arboretum staff members pitched in to help research specialist Christy Lowney collect data for a study about how the timing of prescribed fire affects oak savanna restoration. The research began in 2019 in collaboration with researchers at Grand Valley State University. Summer data collection is an important part of monitoring for changes following the prescribed fires conducted last year in spring (dormant season) and summer (growing season). #madisonwi #uwmadison #uwresearch #rxfire #ecologicalrestoration",,,,-1.36,Album_Video
UW–Madison Arboretum,uwarboretum,5638,2020-09-14 10:00:13 EDT,9/14/20,10:00:13,Album,169,168,1,0,FALSE,https://www.instagram.com/p/CFHpjYUjyWc/,https://www.instagram.com/p/CFHpjYUjyWc/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119219554_209928497143495_9149742523129595243_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=1ruxyM9gJrgAX-EETXg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_zbnkHhVa1AdF6qVSfSDdXIZ-SylmZbbxDG3fzaRK9pA&oe=6256A331,,"Native thistles are important for many insect species, including the endangered rusty-patched bumble bee (RPBB), because they bloom between peak summer flowers and fall-blooming goldenrods and asters. Bumble bees have an annual life cycle, and the gynes—future queens—that emerge in late summer are the only bees in a colony to survive until the next spring. They feed briefly and mate, then dig into loose soil to overwinter. Does your garden have late summer and early fall flowers to support them? In these two photos, taken at the same location, RPBB gynes forage on pasture thistle (Cirsium discolor). One was taken on August 29, 2018 (by Susan Carpenter), the other on August 29, 2020 (by volunteer Judy Cardin). Perhaps they are grandmother and granddaughter!",,,,-1.09,Album_Video
UW–Madison Arboretum,uwarboretum,5631,2020-09-08 10:17:03 EDT,9/8/20,10:17:03,Album,266,261,5,0,FALSE,https://www.instagram.com/p/CE4OtW9D0qK/,https://www.instagram.com/p/CE4OtW9D0qK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118981337_643478339887236_7176856560570369315_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=_68uShocvKQAX-EZmRH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9F8RmibGBbxsydHz8ywMcbBENeA-S-N9KnhY_wtiG-9w&oe=6255A7C1,,"With autumn right around the corner, the field staff have been busy collecting seed. After a hot summer working on invasive species, this is a welcome change. The staff have collected seed from many different species—from early spring ephemerals to summer bloomers like purple prairie clover. By the end of October the crew will have a good amount of seed collected and ready to add to restorations this fall before it snows. #sawtoothsunflower #liatris #prairie",,,,1.45,Album_Video
UW–Madison Arboretum,uwarboretum,5487,2020-05-20 10:28:51 EDT,5/20/20,10:28:51,Photo,227,223,4,0,FALSE,https://www.instagram.com/p/CAab0tIjFzW/,https://www.instagram.com/p/CAab0tIjFzW/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/98153994_268072244383735_3091420439316133549_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=-gJF5lb8VD4AX935lD6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8jyosJthswM-WuVGxWJaE70X3zJQS2zdiV4OgtAbf2fg&oe=6256FA26,,"We’ve had many reports of tree climbing and dogs at the Arboretum this spring and want to share a reminder that these are not allowed on the grounds. Several trees have suffered broken limbs, likely from climbing, and this can threaten the health of the tree. We don’t want people with broken limbs, either! For the safety and enjoyment of visitors and protection of all that lives here, please follow the visitor etiquette guidelines listed on our website. #madisonwi #uwmadison #urbannature",,,,1.64,Photo
UW–Madison Arboretum,uwarboretum,5491,2020-05-19 16:03:37 EDT,5/19/20,16:03:37,Photo,413,408,5,0,FALSE,https://www.instagram.com/p/CAYdVvNjgox/,https://www.instagram.com/p/CAYdVvNjgox/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/97136361_140812240894541_2259622973809465028_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=dhgqavnRQKQAX9schsu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9R0UekTgNx4KECKUPxETSrplqcoMTw2IqqGe2uSB5ruQ&oe=62569153,,Our land care staff snapped this shot of a sandhill crane making the most of a perch usually frequented by a red-tailed hawk. #madisonwi #uwmadison #urbanwildlife #birdseyeview,,,,2.99,Photo
UW–Madison Arboretum,uwarboretum,5445,2020-05-05 20:30:58 EDT,5/5/20,20:30:58,Photo,49,47,2,0,FALSE,https://www.instagram.com/p/B_04zlAjjUS/,https://www.instagram.com/p/B_04zlAjjUS/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/95511972_231983738228509_5453284024407923903_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=nRsi8bE4JdAAX84yTgb&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_Hn7Gd-MIukFcgOADhBi1ZAfbP50gmxothu4dJfk_9EQ&oe=62565DD3,,"#Repost @partyfortheplanet.wi with @get_repost
・・・
In order to understand and protect species it is important to monitor and track their migrations. @journeynorthorg is a citizen science platform that relies on community members to help track these species.  Community members contribute to over 50,000 sightings per year! And this amazing organization is located at the UW-Arboretum (way to go Madison!). Head to your yard, patio, or local park to look for some of the species they monitor. Then head to their website to report your sighting! Take a picture outside, or of your computer, post it, and tag us @PartyforthePlant.Wi for one (1) prize entry!  Check out journeynorth.org for more information. #partyfortheplanetwi",,,,-2.82,Photo
UW–Madison Arboretum,uwarboretum,5438,2020-05-01 16:40:53 EDT,5/1/20,16:40:53,Photo,147,147,0,0,FALSE,https://www.instagram.com/p/B_qLS_2j3dC/,https://www.instagram.com/p/B_qLS_2j3dC/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/95463330_101355368209166_7870967337319582663_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=a2LbFlTFIOIAX-1b6e1&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_GWP0czRfTmH4q1iajuwGTanLx1_Xk64OHaWYAhgnm9w&oe=625578E4,,"#Repost @sustainuw with @get_repost
・・・
The @uwarboretum goes gold! 🌟 🌱 Thanks to improvements in energy use (like installing smart power strips), purchasing practices (like buying recycled paper and using SWAP), and waste management (like adding compost), the Arboretum Visitor Center has received our Green Office “Gold Level” certification. Last summer they were receiving their first bronze-level presentation; this spring, they’re a leader of the pack!",,,,1.07,Photo
UW–Madison Arboretum,uwarboretum,5437,2020-04-27 11:17:23 EDT,4/27/20,11:17:23,Photo,28,28,0,0,FALSE,https://www.instagram.com/p/B_fTGAVjiJq/,https://www.instagram.com/p/B_fTGAVjiJq/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/95264793_219347169513808_8965870870148454411_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=7c9OcbARAVkAX8Nnlzc&_nc_oc=AQniZdsVE26BI8abcimbtdYMdalA8VsNIgCAXAyLOLibF8hgBPi5MXQvk1w5NUn-KS0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-rwIWTvE4UuUPkWrpuYqyz2FumEvGPtfzpRKElMf5Uvw&oe=6255069C,,"#Repost @partyfortheplanet.wi with @get_repost
・・・
Have you ever wondered where the water goes when it rains? Head to ripple-effects.com to learn all about rain and how you can help keep our water clean! Take a picture, post it, and tag us @partyfortheplanet.wi and #partyfortheplanetwi for one (1) prize entry! .
.
.
.
.
.
.
#partyfortheplanet #springintoaction #earthdayeveryday",,,,-4.93,Photo
UW–Madison Arboretum,uwarboretum,5406,2020-04-14 16:50:02 EDT,4/14/20,16:50:02,Photo,218,216,2,0,FALSE,https://www.instagram.com/p/B--a1H1jJEB/,https://www.instagram.com/p/B--a1H1jJEB/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/93364080_156007205875405_2116589786364681129_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=PBWc589RG9cAX_MbIrj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-LkBjp7IR5xKp92hE_-u_av_ePab8AzHsQ_3NonvUSkQ&oe=6255B70E,,A brisk and blustery day on the prairie #madisonwi #uwmadison #wiwx #clouds,,,,1.58,Photo
UW–Madison Arboretum,uwarboretum,5387,2020-04-03 10:12:27 EDT,4/3/20,10:12:27,Photo,59,59,0,0,FALSE,https://www.instagram.com/p/B-hYlfEjBVO/,https://www.instagram.com/p/B-hYlfEjBVO/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/91702914_110126713808337_229495903710493781_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=mZ3LpWoqK0wAX8sxb70&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_bCWpE8ZWVC5cO8UFO3YPkkxmv9pIfOJfeTdA7cQBarw&oe=6255640D,,@partyfortheplanet.wi is celebrating the 50th anniversary of Earth Day with fun at-home challenges all month long. Follow them to participate!,,,,-2.34,Photo
UW–Madison Arboretum,uwarboretum,5326,2020-02-17 13:10:30 EST,2/17/20,13:10:30,Photo,206,205,1,0,FALSE,https://www.instagram.com/p/B8rXQu0HVzN/,https://www.instagram.com/p/B8rXQu0HVzN/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/84630640_172723037531249_8333505325012553227_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=gNCBCugcvPwAX_H_eO2&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-rYugQvIPupwU0M-WK137P0DxZen9AuvEmkaG3mHca7g&oe=6256FCB7,,February parade #madisonwi #uwmadison #urbanwildlife,,,,1.49,Photo
UW–Madison Arboretum,uwarboretum,5305,2020-02-03 11:37:06 EST,2/3/20,11:37:06,Photo,224,220,4,0,FALSE,https://www.instagram.com/p/B8HJccmnSTL/,https://www.instagram.com/p/B8HJccmnSTL/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/82203555_994227277617697_3969815481798512995_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=A3pEExKAy5MAX9lGk9w&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9UvLG9LHjfS1aFolZfKxWKjLm6kGq-JFy77WOkTYpJ5Q&oe=6256FF30,,Beautiful frosty morning - with sunshine!,,,,1.62,Photo
UW–Madison Arboretum,uwarboretum,5217,2019-10-30 18:36:07 EDT,10/30/19,18:36:07,Album,185,183,2,0,FALSE,https://www.instagram.com/p/B4QmN9EnuQl/,https://www.instagram.com/p/B4QmN9EnuQl/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/74904227_748000535668334_6600257777256559814_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=olI3i1SmsfkAX9IXh7n&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8SrbZYuOxdKu-0sm_29nVbRUfdLBeFUNtDDERJkPEVbQ&oe=62556E35,,"Glimmers of color linger in Longenecker Horticultural Gardens despite snow, clouds, and frosty temps. #madisonwi #uwmadison #uwfall #wiwx",,,,1.01,Album_Video
UW–Madison Arboretum,uwarboretum,5194,2019-10-24 16:35:03 EDT,10/24/19,16:35:03,Album,209,209,0,0,FALSE,https://www.instagram.com/p/B4A7l-0Hrf3/,https://www.instagram.com/p/B4A7l-0Hrf3/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/75538163_171810907280496_8349458316478064758_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=uJlkNE7YGEQAX_u_Wtz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8hvUeDOIszftUcOAsF2aMp2HoY3RFTBG9Fw92_-2xfFw&oe=6255D958,,Fall views at the Arb,,,,1.14,Album_Video
UW–Madison Arboretum,uwarboretum,5179,2019-10-21 19:28:45 EDT,10/21/19,19:28:45,Photo,196,195,1,0,FALSE,https://www.instagram.com/p/B35hFmpHdKa/,https://www.instagram.com/p/B35hFmpHdKa/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/72790782_714695502376259_8589612835376702598_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=FimnSlAuOmUAX_jqWK0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_3SOuBKjhARfaLEEVRqQ5PlWlHEAlXTatgvrWmbNn7sg&oe=6255B3AE,,"#Repost @anhbao.photography with @get_repost
・・・
Just trying to capture all of the Fall colors in one picture today. #nature #fall #colors #trees #forest #autumn #wisconsin #travelwisconsin",,,,1.42,Photo
